Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID,Coord Origen,Coord Destino,Origen Lat,Origen Lon,Destino Lat,Destino Lon
2024-09-16,09:25:00,Mercado Laykakota Puno,Instituto Americano de Arte Puno,2984,"(-15.8465279, -70.0207765)","(-15.836384, -70.027622)",-15.8465279,-70.0207765,-15.836384,-70.027622
2024-09-16,09:47:00,Hostal Mirador Korichasca Puno,Plaza Mayor de Puno,2985,"(-15.8524836, -70.0261856)","(-15.8405942, -70.0279834)",-15.8524836,-70.0261856,-15.8405942,-70.0279834
2024-09-16,09:57:00,Jr. Lima Puno,Gran Unidad Escolar San Carlos Puno,2986,"(-15.838756, -70.02816)","(-15.840115, -70.025425)",-15.838756,-70.02816,-15.840115,-70.025425
2024-09-16,10:02:00,Hotel Sonesta Posadas del Inca Puno,Parque del Periodista Puno,2987,"(-15.8241171, -70.0050901)","(-15.839012, -70.023311)",-15.8241171,-70.0050901,-15.839012,-70.023311
2024-09-16,10:44:00,Plaza Vea Puno,Avenida Floral Puno,2988,"(-15.83636, -70.025604)","(-15.8268687, -70.0141471)",-15.83636,-70.025604,-15.8268687,-70.0141471
2024-09-16,11:07:00,Mercado Bellavista Puno,Hotel Libertador Lago Titicaca Puno,2989,"(-15.8335335, -70.0233376)","(-15.827961, -69.993105)",-15.8335335,-70.0233376,-15.827961,-69.993105
2024-09-16,12:24:00,Salcedo Puno,Jr. Lima Puno,2990,"(-15.8687992, -69.9986595)","(-15.838756, -70.02816)",-15.8687992,-69.9986595,-15.838756,-70.02816
2024-09-16,12:39:00,Jr. Lima Puno,Jr. Tarapacá Puno,2991,"(-15.838756, -70.02816)","(-15.83755, -70.029158)",-15.838756,-70.02816,-15.83755,-70.029158
2024-09-16,14:44:00,Universidad Nacional del Altiplano,Urbanización Alto Puno,2992,"(-15.8242768, -70.0161264)","(-15.814292, -70.031918)",-15.8242768,-70.0161264,-15.814292,-70.031918
2024-09-16,16:49:00,Hotel Libertador Lago Titicaca Puno,Instituto de Educación Superior Tecnológico Público Puno,2993,"(-15.827961, -69.993105)","(-15.882774, -69.999663)",-15.827961,-69.993105,-15.882774,-69.999663
2024-09-16,17:25:00,Urbanización Salcedo Puno,Mirador Puma Uta Puno,2994,"(-15.8724851, -69.9928585)","(-15.8202693, -70.0287285)",-15.8724851,-69.9928585,-15.8202693,-70.0287285
2024-09-16,17:39:00,Institución Educativa San Juan Bautista Puno,Puerto Lacustre Puno,2995,"(-15.840051, -70.0298054)","(-15.835401, -70.014945)",-15.840051,-70.0298054,-15.835401,-70.014945
2024-09-16,17:41:00,Plaza Vea Puno,Hostal Mirador Korichasca Puno,2996,"(-15.83636, -70.025604)","(-15.8524836, -70.0261856)",-15.83636,-70.025604,-15.8524836,-70.0261856
2024-09-16,17:52:00,Urbanización Huajsapata Puno,Hospital Regional Manuel Núñez Butrón,2997,"(-15.842445, -70.032551)","(-15.841852, -70.021574)",-15.842445,-70.032551,-15.841852,-70.021574
2024-09-16,18:25:00,Puerto Lacustre Puno,Gobierno Regional de Puno,2998,"(-15.835401, -70.014945)","(-15.8400211, -70.0276698)",-15.835401,-70.014945,-15.8400211,-70.0276698
2024-09-16,18:46:00,Hospital Regional Manuel Núñez Butrón,Institución Educativa San Juan Bautista Puno,2999,"(-15.841852, -70.021574)","(-15.840051, -70.0298054)",-15.841852,-70.021574,-15.840051,-70.0298054
2024-09-16,19:58:00,Urbanización Bellavista Puno,Mercado Bellavista Puno,3000,"(-15.832755, -70.022242)","(-15.8335335, -70.0233376)",-15.832755,-70.022242,-15.8335335,-70.0233376
2024-09-16,20:43:00,Jr. Lima Puno,Hotel Sonesta Posadas del Inca Puno,3001,"(-15.838756, -70.02816)","(-15.8241171, -70.0050901)",-15.838756,-70.02816,-15.8241171,-70.0050901
2024-09-16,22:18:00,Hospital Regional Manuel Núñez Butrón,Plaza Vea Puno,3002,"(-15.841852, -70.021574)","(-15.83636, -70.025604)",-15.841852,-70.021574,-15.83636,-70.025604
2024-09-16,22:40:00,Senati Puno,Urbanización Salcedo Puno,3003,"(-15.8699536, -69.9988485)","(-15.8724851, -69.9928585)",-15.8699536,-69.9988485,-15.8724851,-69.9928585
2024-09-17,05:25:00,Mercado Laykakota Puno,Senati Puno,3004,"(-15.8465279, -70.0207765)","(-15.8699536, -69.9988485)",-15.8465279,-70.0207765,-15.8699536,-69.9988485
2024-09-17,05:27:00,Gran Unidad Escolar San Carlos Puno,Puerto Lacustre Puno,3005,"(-15.840115, -70.025425)","(-15.835401, -70.014945)",-15.840115,-70.025425,-15.835401,-70.014945
2024-09-17,06:09:00,Avenida Floral Puno,Avenida La Torre Puno,3006,"(-15.8268687, -70.0141471)","(-15.8336052, -70.0276202)",-15.8268687,-70.0141471,-15.8336052,-70.0276202
2024-09-17,06:12:00,Ministerio de Cultura Puno,Avenida El Sol Puno,3007,"(-15.842631, -70.028915)","(-15.8458219, -70.0202123)",-15.842631,-70.028915,-15.8458219,-70.0202123
2024-09-17,07:50:00,Gran Unidad Escolar San Carlos Puno,Parque San Román Puno,3008,"(-15.840115, -70.025425)","(-15.841093, -70.029431)",-15.840115,-70.025425,-15.841093,-70.029431
2024-09-17,07:58:00,Parque Pino Puno,Plaza Vea Puno,3009,"(-15.8378073, -70.0280672)","(-15.83636, -70.025604)",-15.8378073,-70.0280672,-15.83636,-70.025604
2024-09-17,08:15:00,Hotel Libertador Lago Titicaca Puno,Cementerio Laykakota Puno,3010,"(-15.827961, -69.993105)","(-15.8492522, -70.0210575)",-15.827961,-69.993105,-15.8492522,-70.0210575
2024-09-17,08:25:00,Mirador Puma Uta Puno,Hotel Sonesta Posadas del Inca Puno,3011,"(-15.8202693, -70.0287285)","(-15.8241171, -70.0050901)",-15.8202693,-70.0287285,-15.8241171,-70.0050901
2024-09-17,08:31:00,Colegio Glorioso San Carlos Puno,Parque del Niño Puno,3012,"(-15.8348219, -70.0245958)","(-15.858797, -70.012071)",-15.8348219,-70.0245958,-15.858797,-70.012071
2024-09-17,08:38:00,Ministerio de Cultura Puno,Gobierno Regional de Puno,3013,"(-15.842631, -70.028915)","(-15.8400211, -70.0276698)",-15.842631,-70.028915,-15.8400211,-70.0276698
2024-09-17,08:50:00,Polideportivo Chanu Chanu Puno,Ministerio de Cultura Puno,3014,"(-15.856024, -70.011223)","(-15.842631, -70.028915)",-15.856024,-70.011223,-15.842631,-70.028915
2024-09-17,09:31:00,Cementerio Yanamayo Puno,Estadio Enrique Torres Belón,3015,"(-15.8096272, -70.0300562)","(-15.8370214, -70.0219969)",-15.8096272,-70.0300562,-15.8370214,-70.0219969
2024-09-17,10:27:00,Plaza Vea Puno,Jr. Lima Puno,3016,"(-15.83636, -70.025604)","(-15.838756, -70.02816)",-15.83636,-70.025604,-15.838756,-70.02816
2024-09-17,11:23:00,Complejo Deportivo Alto Llavini Puno,Puerto Lacustre Puno,3017,"(-15.81855, -70.025004)","(-15.835401, -70.014945)",-15.81855,-70.025004,-15.835401,-70.014945
2024-09-17,13:04:00,Plaza Vea Puno,Mirador Puma Uta Puno,3018,"(-15.83636, -70.025604)","(-15.8202693, -70.0287285)",-15.83636,-70.025604,-15.8202693,-70.0287285
2024-09-17,13:29:00,Instituto de Educación Superior Tecnológico Público Puno,Centro de Salud Metropolitano Puno,3019,"(-15.882774, -69.999663)","(-15.8434283, -70.0213117)",-15.882774,-69.999663,-15.8434283,-70.0213117
2024-09-17,14:50:00,Cementerio Laykakota Puno,Avenida Floral Puno,3020,"(-15.8492522, -70.0210575)","(-15.8268687, -70.0141471)",-15.8492522,-70.0210575,-15.8268687,-70.0141471
2024-09-17,16:06:00,Complejo Deportivo Alto Llavini Puno,Mercado Unión y Dignidad Puno,3021,"(-15.81855, -70.025004)","(-15.840089, -70.0193667)",-15.81855,-70.025004,-15.840089,-70.0193667
2024-09-17,17:01:00,Instituto de Educación Superior Tecnológico Público Puno,Urbanización Huajsapata Puno,3022,"(-15.882774, -69.999663)","(-15.842445, -70.032551)",-15.882774,-69.999663,-15.842445,-70.032551
2024-09-17,17:56:00,Terminal Terrestre Puno,Parque del Niño Puno,3023,"(-15.843678, -70.017225)","(-15.858797, -70.012071)",-15.843678,-70.017225,-15.858797,-70.012071
2024-09-17,18:12:00,Parque Pino Puno,Plaza Mayor de Puno,3024,"(-15.8378073, -70.0280672)","(-15.8405942, -70.0279834)",-15.8378073,-70.0280672,-15.8405942,-70.0279834
2024-09-17,18:34:00,Avenida El Sol Puno,Terminal Zonal Sur Puno,3025,"(-15.8458219, -70.0202123)","(-15.8477879, -70.0149008)",-15.8458219,-70.0202123,-15.8477879,-70.0149008
2024-09-17,19:11:00,Universidad Andina Néstor Cáceres Velásquez Puno,Universidad Nacional del Altiplano,3026,"(-15.8421779, -70.0236583)","(-15.8242768, -70.0161264)",-15.8421779,-70.0236583,-15.8242768,-70.0161264
2024-09-17,19:24:00,Avenida El Sol Puno,Urbanización Huajsapata Puno,3027,"(-15.8458219, -70.0202123)","(-15.842445, -70.032551)",-15.8458219,-70.0202123,-15.842445,-70.032551
2024-09-17,19:47:00,Urbanización Alto Puno,Terminal Zonal Sur Puno,3028,"(-15.814292, -70.031918)","(-15.8477879, -70.0149008)",-15.814292,-70.031918,-15.8477879,-70.0149008
2024-09-17,21:10:00,Hostal Mirador Korichasca Puno,Mirador Puma Uta Puno,3029,"(-15.8524836, -70.0261856)","(-15.8202693, -70.0287285)",-15.8524836,-70.0261856,-15.8202693,-70.0287285
2024-09-17,22:24:00,Estadio Enrique Torres Belón,Colegio Don Bosco Puno,3030,"(-15.8370214, -70.0219969)","(-15.883085, -70.001176)",-15.8370214,-70.0219969,-15.883085,-70.001176
2024-09-18,05:18:00,Polideportivo Chanu Chanu Puno,Instituto de Educación Superior Tecnológico Público Puno,3031,"(-15.856024, -70.011223)","(-15.882774, -69.999663)",-15.856024,-70.011223,-15.882774,-69.999663
2024-09-18,05:30:00,Colegio Adventista Puno,Municipalidad Provincial de Puno,3032,"(-15.8366071, -70.0291852)","(-15.840283, -70.028314)",-15.8366071,-70.0291852,-15.840283,-70.028314
2024-09-18,06:21:00,Ministerio de Cultura Puno,Urbanización Huajsapata Puno,3033,"(-15.842631, -70.028915)","(-15.842445, -70.032551)",-15.842631,-70.028915,-15.842445,-70.032551
2024-09-18,06:33:00,Parque del Periodista Puno,Plaza Vea Puno,3034,"(-15.839012, -70.023311)","(-15.83636, -70.025604)",-15.839012,-70.023311,-15.83636,-70.025604
2024-09-18,06:36:00,Urbanización Alto Puno,Hotel Libertador Lago Titicaca Puno,3035,"(-15.814292, -70.031918)","(-15.827961, -69.993105)",-15.814292,-70.031918,-15.827961,-69.993105
2024-09-18,06:40:00,Instituto de Educación Superior Tecnológico Público Puno,Instituto Americano de Arte Puno,3036,"(-15.882774, -69.999663)","(-15.836384, -70.027622)",-15.882774,-69.999663,-15.836384,-70.027622
2024-09-18,08:01:00,Gobierno Regional de Puno,Colegio Don Bosco Puno,3037,"(-15.8400211, -70.0276698)","(-15.883085, -70.001176)",-15.8400211,-70.0276698,-15.883085,-70.001176
2024-09-18,08:01:00,Plaza Mayor de Puno,Mercado Unión y Dignidad Puno,3038,"(-15.8405942, -70.0279834)","(-15.840089, -70.0193667)",-15.8405942,-70.0279834,-15.840089,-70.0193667
2024-09-18,08:57:00,Jr. Lima Puno,Colegio María Auxiliadora Puno,3039,"(-15.838756, -70.02816)","(-15.8379872, -70.0329811)",-15.838756,-70.02816,-15.8379872,-70.0329811
2024-09-18,09:12:00,Universidad Nacional del Altiplano,Colegio Don Bosco Puno,3040,"(-15.8242768, -70.0161264)","(-15.883085, -70.001176)",-15.8242768,-70.0161264,-15.883085,-70.001176
2024-09-18,09:40:00,Av. Costanera Puno,Complejo Deportivo Alto Llavini Puno,3041,"(-15.8399095, -70.0176539)","(-15.81855, -70.025004)",-15.8399095,-70.0176539,-15.81855,-70.025004
2024-09-18,09:44:00,Cementerio Laykakota Puno,Urbanización Bellavista Puno,3042,"(-15.8492522, -70.0210575)","(-15.832755, -70.022242)",-15.8492522,-70.0210575,-15.832755,-70.022242
2024-09-18,10:40:00,Colegio María Auxiliadora Puno,Avenida La Torre Puno,3043,"(-15.8379872, -70.0329811)","(-15.8336052, -70.0276202)",-15.8379872,-70.0329811,-15.8336052,-70.0276202
2024-09-18,11:06:00,Instituto Americano de Arte Puno,Parque Pino Puno,3044,"(-15.836384, -70.027622)","(-15.8378073, -70.0280672)",-15.836384,-70.027622,-15.8378073,-70.0280672
2024-09-18,11:28:00,Plaza Vea Puno,Av. Costanera Puno,3045,"(-15.83636, -70.025604)","(-15.8399095, -70.0176539)",-15.83636,-70.025604,-15.8399095,-70.0176539
2024-09-18,13:10:00,Urbanización Salcedo Puno,Hostal Mirador Korichasca Puno,3046,"(-15.8724851, -69.9928585)","(-15.8524836, -70.0261856)",-15.8724851,-69.9928585,-15.8524836,-70.0261856
2024-09-18,13:20:00,Universidad Andina Néstor Cáceres Velásquez Puno,Parque San Román Puno,3047,"(-15.8421779, -70.0236583)","(-15.841093, -70.029431)",-15.8421779,-70.0236583,-15.841093,-70.029431
2024-09-18,13:47:00,Universidad Nacional del Altiplano,Ministerio de Cultura Puno,3048,"(-15.8242768, -70.0161264)","(-15.842631, -70.028915)",-15.8242768,-70.0161264,-15.842631,-70.028915
2024-09-18,15:14:00,Jayllihuaya Puno,Colegio Adventista Puno,3049,"(-15.8787471, -69.9751057)","(-15.8366071, -70.0291852)",-15.8787471,-69.9751057,-15.8366071,-70.0291852
2024-09-18,16:46:00,Hospital Regional Manuel Núñez Butrón,Gran Unidad Escolar San Carlos Puno,3050,"(-15.841852, -70.021574)","(-15.840115, -70.025425)",-15.841852,-70.021574,-15.840115,-70.025425
2024-09-18,17:18:00,Plaza Mayor de Puno,Instituto de Educación Superior Tecnológico Público Puno,3051,"(-15.8405942, -70.0279834)","(-15.882774, -69.999663)",-15.8405942,-70.0279834,-15.882774,-69.999663
2024-09-18,19:09:00,Universidad Nacional del Altiplano,Av. Costanera Puno,3052,"(-15.8242768, -70.0161264)","(-15.8399095, -70.0176539)",-15.8242768,-70.0161264,-15.8399095,-70.0176539
2024-09-18,19:30:00,Polideportivo Chanu Chanu Puno,Universidad Nacional del Altiplano,3053,"(-15.856024, -70.011223)","(-15.8242768, -70.0161264)",-15.856024,-70.011223,-15.8242768,-70.0161264
2024-09-18,19:43:00,Urbanización Chanu Chanu Puno,Puerto Lacustre Puno,3054,"(-15.8603257, -70.013686)","(-15.835401, -70.014945)",-15.8603257,-70.013686,-15.835401,-70.014945
2024-09-18,19:44:00,Terminal Zonal Sur Puno,Cementerio Yanamayo Puno,3055,"(-15.8477879, -70.0149008)","(-15.8096272, -70.0300562)",-15.8477879,-70.0149008,-15.8096272,-70.0300562
2024-09-18,20:57:00,Hostal Mirador Korichasca Puno,Urbanización Chanu Chanu Puno,3056,"(-15.8524836, -70.0261856)","(-15.8603257, -70.013686)",-15.8524836,-70.0261856,-15.8603257,-70.013686
2024-09-19,06:15:00,Mercado Unión y Dignidad Puno,Parque del Periodista Puno,3057,"(-15.840089, -70.0193667)","(-15.839012, -70.023311)",-15.840089,-70.0193667,-15.839012,-70.023311
2024-09-19,06:29:00,Parque San Román Puno,Urbanización Salcedo Puno,3058,"(-15.841093, -70.029431)","(-15.8724851, -69.9928585)",-15.841093,-70.029431,-15.8724851,-69.9928585
2024-09-19,06:39:00,Senati Puno,Hotel Sonesta Posadas del Inca Puno,3059,"(-15.8699536, -69.9988485)","(-15.8241171, -70.0050901)",-15.8699536,-69.9988485,-15.8241171,-70.0050901
2024-09-19,06:56:00,Polideportivo Chanu Chanu Puno,Centro de Salud Metropolitano Puno,3060,"(-15.856024, -70.011223)","(-15.8434283, -70.0213117)",-15.856024,-70.011223,-15.8434283,-70.0213117
2024-09-19,07:04:00,Hostal Mirador Korichasca Puno,Mercado Unión y Dignidad Puno,3061,"(-15.8524836, -70.0261856)","(-15.840089, -70.0193667)",-15.8524836,-70.0261856,-15.840089,-70.0193667
2024-09-19,07:16:00,Hotel Libertador Lago Titicaca Puno,Polideportivo Chanu Chanu Puno,3062,"(-15.827961, -69.993105)","(-15.856024, -70.011223)",-15.827961,-69.993105,-15.856024,-70.011223
2024-09-19,08:31:00,Plaza Mayor de Puno,Senati Puno,3063,"(-15.8405942, -70.0279834)","(-15.8699536, -69.9988485)",-15.8405942,-70.0279834,-15.8699536,-69.9988485
2024-09-19,09:10:00,Cementerio Yanamayo Puno,Universidad Nacional del Altiplano,3064,"(-15.8096272, -70.0300562)","(-15.8242768, -70.0161264)",-15.8096272,-70.0300562,-15.8242768,-70.0161264
2024-09-19,09:22:00,Institución Educativa San Juan Bautista Puno,Urbanización Bellavista Puno,3065,"(-15.840051, -70.0298054)","(-15.832755, -70.022242)",-15.840051,-70.0298054,-15.832755,-70.022242
2024-09-19,09:54:00,Hotel Libertador Lago Titicaca Puno,Hospital III EsSalud Puno,3066,"(-15.827961, -69.993105)","(-15.8734615, -70.0004113)",-15.827961,-69.993105,-15.8734615,-70.0004113
2024-09-19,10:46:00,Polideportivo Chanu Chanu Puno,Parque San Román Puno,3067,"(-15.856024, -70.011223)","(-15.841093, -70.029431)",-15.856024,-70.011223,-15.841093,-70.029431
2024-09-19,10:47:00,Avenida La Torre Puno,Urbanización Alto Puno,3068,"(-15.8336052, -70.0276202)","(-15.814292, -70.031918)",-15.8336052,-70.0276202,-15.814292,-70.031918
2024-09-19,11:53:00,Parque San Román Puno,Universidad Nacional del Altiplano,3069,"(-15.841093, -70.029431)","(-15.8242768, -70.0161264)",-15.841093,-70.029431,-15.8242768,-70.0161264
2024-09-19,15:53:00,Hospital Regional Manuel Núñez Butrón,Ministerio de Cultura Puno,3070,"(-15.841852, -70.021574)","(-15.842631, -70.028915)",-15.841852,-70.021574,-15.842631,-70.028915
2024-09-19,16:25:00,Parque del Periodista Puno,Urbanización Huajsapata Puno,3071,"(-15.839012, -70.023311)","(-15.842445, -70.032551)",-15.839012,-70.023311,-15.842445,-70.032551
2024-09-19,16:58:00,Hotel Libertador Lago Titicaca Puno,Mirador Puma Uta Puno,3072,"(-15.827961, -69.993105)","(-15.8202693, -70.0287285)",-15.827961,-69.993105,-15.8202693,-70.0287285
2024-09-19,17:10:00,Plaza Mayor de Puno,Estadio Enrique Torres Belón,3073,"(-15.8405942, -70.0279834)","(-15.8370214, -70.0219969)",-15.8405942,-70.0279834,-15.8370214,-70.0219969
2024-09-19,18:01:00,Hospital Regional Manuel Núñez Butrón,Avenida El Sol Puno,3074,"(-15.841852, -70.021574)","(-15.8458219, -70.0202123)",-15.841852,-70.021574,-15.8458219,-70.0202123
2024-09-19,18:15:00,Gobierno Regional de Puno,Complejo Deportivo Alto Llavini Puno,3075,"(-15.8400211, -70.0276698)","(-15.81855, -70.025004)",-15.8400211,-70.0276698,-15.81855,-70.025004
2024-09-19,19:03:00,Universidad Nacional del Altiplano,Instituto de Educación Superior Tecnológico Público Puno,3076,"(-15.8242768, -70.0161264)","(-15.882774, -69.999663)",-15.8242768,-70.0161264,-15.882774,-69.999663
2024-09-19,19:22:00,Plaza Mayor de Puno,Colegio Adventista Puno,3077,"(-15.8405942, -70.0279834)","(-15.8366071, -70.0291852)",-15.8405942,-70.0279834,-15.8366071,-70.0291852
2024-09-19,19:49:00,Universidad Nacional del Altiplano,Instituto Americano de Arte Puno,3078,"(-15.8242768, -70.0161264)","(-15.836384, -70.027622)",-15.8242768,-70.0161264,-15.836384,-70.027622
2024-09-19,21:07:00,Av. Costanera Puno,Puerto Lacustre Puno,3079,"(-15.8399095, -70.0176539)","(-15.835401, -70.014945)",-15.8399095,-70.0176539,-15.835401,-70.014945
2024-09-19,21:19:00,Avenida Floral Puno,Hotel Sonesta Posadas del Inca Puno,3080,"(-15.8268687, -70.0141471)","(-15.8241171, -70.0050901)",-15.8268687,-70.0141471,-15.8241171,-70.0050901
2024-09-19,22:39:00,Urbanización Huajsapata Puno,Avenida El Sol Puno,3081,"(-15.842445, -70.032551)","(-15.8458219, -70.0202123)",-15.842445,-70.032551,-15.8458219,-70.0202123
2024-09-19,22:48:00,Puerto Lacustre Puno,Hotel Libertador Lago Titicaca Puno,3082,"(-15.835401, -70.014945)","(-15.827961, -69.993105)",-15.835401,-70.014945,-15.827961,-69.993105
2024-09-20,06:44:00,Hotel Libertador Lago Titicaca Puno,Plaza Vea Puno,3083,"(-15.827961, -69.993105)","(-15.83636, -70.025604)",-15.827961,-69.993105,-15.83636,-70.025604
2024-09-20,06:50:00,Parque del Periodista Puno,Parque Mariátegui Puno,3084,"(-15.839012, -70.023311)","(-15.8393597, -70.0245754)",-15.839012,-70.023311,-15.8393597,-70.0245754
2024-09-20,07:13:00,Parque Mariátegui Puno,Parque San Román Puno,3085,"(-15.8393597, -70.0245754)","(-15.841093, -70.029431)",-15.8393597,-70.0245754,-15.841093,-70.029431
2024-09-20,07:24:00,Plaza Mayor de Puno,Mirador Kuntur Wasi Puno,3086,"(-15.8405942, -70.0279834)","(-15.8471356, -70.0299513)",-15.8405942,-70.0279834,-15.8471356,-70.0299513
2024-09-20,08:29:00,Complejo Deportivo Alto Llavini Puno,Ministerio de Cultura Puno,3087,"(-15.81855, -70.025004)","(-15.842631, -70.028915)",-15.81855,-70.025004,-15.842631,-70.028915
2024-09-20,08:32:00,Hotel Sonesta Posadas del Inca Puno,Plaza Mayor de Puno,3088,"(-15.8241171, -70.0050901)","(-15.8405942, -70.0279834)",-15.8241171,-70.0050901,-15.8405942,-70.0279834
2024-09-20,08:53:00,Ministerio de Cultura Puno,Parque Pino Puno,3089,"(-15.842631, -70.028915)","(-15.8378073, -70.0280672)",-15.842631,-70.028915,-15.8378073,-70.0280672
2024-09-20,09:39:00,Parque Mariátegui Puno,Mercado Bellavista Puno,3090,"(-15.8393597, -70.0245754)","(-15.8335335, -70.0233376)",-15.8393597,-70.0245754,-15.8335335,-70.0233376
2024-09-20,11:25:00,Municipalidad Provincial de Puno,Jr. Lima Puno,3091,"(-15.840283, -70.028314)","(-15.838756, -70.02816)",-15.840283,-70.028314,-15.838756,-70.02816
2024-09-20,12:13:00,Jr. Lima Puno,Instituto de Educación Superior Tecnológico Público Puno,3092,"(-15.838756, -70.02816)","(-15.882774, -69.999663)",-15.838756,-70.02816,-15.882774,-69.999663
2024-09-20,13:57:00,Mirador Puma Uta Puno,Cementerio Laykakota Puno,3093,"(-15.8202693, -70.0287285)","(-15.8492522, -70.0210575)",-15.8202693,-70.0287285,-15.8492522,-70.0210575
2024-09-20,14:04:00,Puerto Lacustre Puno,Av. Costanera Puno,3094,"(-15.835401, -70.014945)","(-15.8399095, -70.0176539)",-15.835401,-70.014945,-15.8399095,-70.0176539
2024-09-20,15:15:00,Urbanización Alto Puno,Jr. Lima Puno,3095,"(-15.814292, -70.031918)","(-15.838756, -70.02816)",-15.814292,-70.031918,-15.838756,-70.02816
2024-09-20,17:06:00,Plaza Vea Puno,Instituto de Educación Superior Tecnológico Público Puno,3096,"(-15.83636, -70.025604)","(-15.882774, -69.999663)",-15.83636,-70.025604,-15.882774,-69.999663
