Fecha,Hora de salida,Lugar de Origen,Lugar de Destino
2024-09-03,09:43:00,Colegio Don Bosco Puno,Estadio Enrique Torres Belón
2024-09-03,11:27:00,Parque del Niño Puno,Estadio Enrique Torres Belón
2024-09-03,12:25:00,Parque del Niño Puno,Mirador Kuntur Wasi Puno
2024-09-03,12:45:00,Colegio Don Bosco Puno,Colegio Don Bosco Puno
2024-09-03,15:03:00,Colegio Glorioso San Carlos Puno,Gobierno Regional de Puno
2024-09-03,16:06:00,Hotel Libertador Lago Titicaca Puno,Iglesia San Juan Bautista Puno
2024-09-03,16:07:00,Municipalidad Provincial de Puno,Puerto Lacustre Puno
2024-09-03,16:56:00,Cementerio Laykakota Puno,Puerto Muñoz Díaz Puno
2024-09-03,17:04:00,Plaza Mayor de Puno Puno,Urbanización Chanu Chanu Puno
2024-09-03,17:09:00,Plaza Mayor de Puno Puno,Hotel Sonesta Posadas del Inca Puno
2024-09-03,17:30:00,Hospital Regional Manuel Núñez Butrón,Colegio Adventista Puno
2024-09-03,17:36:00,Urbanización Salcedo Puno,Iglesia San Juan Bautista Puno
2024-09-03,17:47:00,Jirón Lima Puno,Hotel Sonesta Posadas del Inca Puno
2024-09-03,17:59:00,Parque del Niño Puno,Polideportivo Chanu Chanu Puno
2024-09-03,18:08:00,Real Plaza Puno,Universidad Nacional del Altiplano
2024-09-03,18:37:00,Hotel Libertador Lago Titicaca Puno,Plazuela Santa Rosa Puno
2024-09-03,18:50:00,Urbanización Huajsapata Puno,Parque Mariátegui Puno
2024-09-03,19:12:00,Los Incas Puno,Parque Pino Puno
2024-09-03,19:21:00,Colegio Adventista Puno,Centro de Salud Metropolitano Puno
2024-09-03,19:55:00,Isla Esteves Puno,Iglesia San Juan Bautista Puno
2024-09-03,21:44:00,Universidad Nacional del Altiplano,Puerto Lacustre Puno
2024-09-03,22:32:00,Mercado Central Bellavista Puno,Universidad Nacional del Altiplano
2024-09-04,05:13:00,Avenida El Sol Puno,Hostal Mirador Korichasca Puno
2024-09-04,06:49:00,Urbanización Chanu Chanu Puno,Mercado Central Bellavista Puno
2024-09-04,07:02:00,Mercado Unión y Dignidad Puno,Hotel Libertador Lago Titicaca Puno
2024-09-04,07:04:00,Avenida Floral Puno,Parque Mariátegui Puno
2024-09-04,07:06:00,Urbanización Huajsapata Puno,Colegio María Auxiliadora Puno
2024-09-04,07:25:00,Jayllihuaya Puno,Centro de Salud Metropolitano Puno
2024-09-04,07:36:00,Polideportivo Chanu Chanu Puno,Mercado Central Bellavista Puno
2024-09-04,07:39:00,Hospital ESSALUD Puno,Plaza Mayor de Puno Puno
2024-09-04,08:12:00,Hospital Regional Manuel Núñez Butrón,Salcedo Puno
2024-09-04,08:12:00,Jirón Lima Puno,Isla Esteves Puno
2024-09-04,08:42:00,Plazuela Santa Rosa Puno,Universidad Nacional del Altiplano
2024-09-04,09:01:00,Municipalidad Provincial de Puno,Parque Pino Puno
2024-09-04,09:27:00,Mirador Kuntur Wasi Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-09-04,09:36:00,Parque del Niño Puno,Av. Costanera Puno
2024-09-04,10:44:00,Urbanización Alto Puno,Urbanización Chanu Chanu Puno
2024-09-04,10:58:00,Instituto Americano Los Andes Puno,Parque Pino Puno
2024-09-04,11:16:00,Mirador Puma Uta Puno,Instituto de Cultura y Turismo de Puno
2024-09-04,13:15:00,Terminal Terrestre Puno,Senati Puno
2024-09-04,13:53:00,Instituto de Educación Superior Tecnológico Público Puno,Terminal Terrestre Puno
2024-09-04,15:30:00,Colegio María Auxiliadora Puno,Complejo Deportivo Alto Llavini Puno
2024-09-04,15:42:00,Parque del Niño Puno,Mercado Central Bellavista Puno
2024-09-04,16:13:00,Cementerio Yanamayo Puno,Puerto Lacustre Puno
2024-09-04,17:36:00,Estadio Enrique Torres Belón,Mercado Laykakota Puno
2024-09-04,17:59:00,Jayllihuaya Puno,Colegio Glorioso San Carlos Puno
2024-09-04,18:07:00,Colegio Don Bosco Puno,Terminal Zonal Sur Puno
2024-09-04,19:13:00,Urbanización Salcedo Puno,Colegio Glorioso San Carlos Puno
2024-09-04,19:41:00,Iglesia San Juan Bautista Puno,Terminal Zonal Sur Puno
2024-09-04,19:49:00,Los Incas Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-09-04,20:56:00,Gran Unidad Escolar San Carlos Puno,Mercado Central Bellavista Puno
2024-09-04,20:58:00,Avenida La Torre Puno,Instituto Americano Los Andes Puno
2024-09-04,22:08:00,Centro de Salud Metropolitano Puno,Plaza Mayor de Puno Puno
2024-09-05,05:36:00,Colegio María Auxiliadora Puno,Colegio Glorioso San Carlos Puno
2024-09-05,05:39:00,Puerto Muñoz Díaz Puno,Parque Pino Puno
2024-09-05,06:34:00,Plazuela 15 de Agosto Puno,Real Plaza Puno
2024-09-05,06:47:00,Jayllihuaya Puno,Hospital Regional Manuel Núñez Butrón
2024-09-05,07:31:00,Cementerio Yanamayo Puno,Jirón Lima Puno
2024-09-05,09:10:00,Gran Unidad Escolar San Carlos Puno,Mirador Kuntur Wasi Puno
2024-09-05,09:15:00,Cementerio Laykakota Puno,Colegio Adventista Puno
2024-09-05,09:30:00,Jayllihuaya Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-09-05,10:15:00,Plaza Mayor de Puno Puno,Urbanización Salcedo Puno
2024-09-05,11:50:00,Parque Mariátegui Puno,Plazuela 15 de Agosto Puno
2024-09-05,11:52:00,Parque del Niño Puno,Plaza Mayor de Puno Puno
2024-09-05,13:05:00,Municipalidad Provincial de Puno,Mirador Kuntur Wasi Puno
2024-09-05,13:24:00,Parque del Niño Puno,Avenida Floral Puno
2024-09-05,13:31:00,Avenida Floral Puno,Plazuela 15 de Agosto Puno
2024-09-05,14:08:00,Urbanización Salcedo Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-09-05,15:16:00,Puerto Muñoz Díaz Puno,Hostal Mirador Korichasca Puno
2024-09-05,15:49:00,Mirador Puma Uta Puno,Los Incas Puno
2024-09-05,16:04:00,Instituto de Educación Superior Tecnológico Público Puno,Terminal Zonal Sur Puno
2024-09-05,16:22:00,Puerto Lacustre Puno,Hospital ESSALUD Puno
2024-09-05,16:31:00,Mirador Kuntur Wasi Puno,Puerto Muñoz Díaz Puno
2024-09-05,17:08:00,Catedral Basílica de Puno,Mirador Puma Uta Puno
2024-09-05,17:38:00,Parque del Niño Puno,Cementerio Yanamayo Puno
2024-09-05,18:32:00,Parque del Niño Puno,Av. Costanera Puno
2024-09-05,19:18:00,Real Plaza Puno,Cementerio Laykakota Puno
2024-09-05,19:28:00,Avenida La Torre Puno,Parque del Niño Puno
2024-09-05,19:35:00,Universidad Nacional del Altiplano,Avenida El Sol Puno
2024-09-05,20:34:00,Estadio Enrique Torres Belón,Universidad Nacional del Altiplano
2024-09-05,22:15:00,Colegio Adventista Puno,Real Plaza Puno
2024-09-05,22:47:00,Colegio María Auxiliadora Puno,Real Plaza Puno
2024-09-05,22:51:00,Polideportivo Chanu Chanu Puno,Hotel Sonesta Posadas del Inca Puno
2024-09-06,06:11:00,Plaza Mayor de Puno Puno,Parque Pino Puno
2024-09-06,08:17:00,Mirador Kuntur Wasi Puno,Los Incas Puno
2024-09-06,08:24:00,Mercado Unión y Dignidad Puno,Gran Unidad Escolar San Carlos Puno
2024-09-06,08:46:00,Los Incas Puno,Gobierno Regional de Puno
2024-09-06,08:49:00,Iglesia San Juan Bautista Puno,Cementerio Laykakota Puno
2024-09-06,09:30:00,Parque Pino Puno,Terminal Terrestre Puno
2024-09-06,09:32:00,Salcedo Puno,Hotel Sonesta Posadas del Inca Puno
2024-09-06,09:35:00,Instituto de Cultura y Turismo de Puno,Urbanización Bellavista Puno
2024-09-06,12:34:00,Terminal Terrestre Puno,Parque Pino Puno
2024-09-06,14:11:00,Mercado Unión y Dignidad Puno,Polideportivo Chanu Chanu Puno
2024-09-06,14:51:00,Plaza Mayor de Puno Puno,Cementerio Yanamayo Puno
2024-09-06,15:54:00,Hotel Sonesta Posadas del Inca Puno,Polideportivo Chanu Chanu Puno
2024-09-06,16:33:00,Salcedo Puno,Hotel Sonesta Posadas del Inca Puno
2024-09-06,18:04:00,Mercado Central Bellavista Puno,Senati Puno
2024-09-06,18:35:00,Hospital Regional Manuel Núñez Butrón,Isla Esteves Puno
2024-09-06,19:38:00,Plazuela 15 de Agosto Puno,Mirador Puma Uta Puno
2024-09-06,19:52:00,Los Incas Puno,Urbanización Bellavista Puno
2024-09-06,20:02:00,Avenida El Sol Puno,Parque del Niño Puno
2024-09-06,21:21:00,Polideportivo Chanu Chanu Puno,Parque Mariátegui Puno
2024-09-06,22:34:00,Mercado Laykakota Puno,Plazuela 15 de Agosto Puno
2024-09-07,06:26:00,Instituto de Cultura y Turismo de Puno,Real Plaza Puno
2024-09-07,06:46:00,Salcedo Puno,Catedral Basílica de Puno
2024-09-07,07:03:00,Mercado Unión y Dignidad Puno,Colegio Glorioso San Carlos Puno
2024-09-07,09:13:00,Terminal Zonal Sur Puno,Jirón Lima Puno
2024-09-07,09:17:00,Puerto Lacustre Puno,Colegio Don Bosco Puno
2024-09-07,09:23:00,Jirón Lima Puno,Real Plaza Puno
2024-09-07,09:29:00,Plaza Mayor de Puno Puno,Universidad Nacional del Altiplano
2024-09-07,09:32:00,Senati Puno,Mirador Kuntur Wasi Puno
2024-09-07,10:09:00,Salcedo Puno,Urbanización Alto Puno
2024-09-07,10:13:00,Urbanización Chanu Chanu Puno,Jirón Lima Puno
2024-09-07,12:43:00,Hotel Sonesta Posadas del Inca Puno,Instituto Americano Los Andes Puno
2024-09-07,13:26:00,Parque Pino Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-09-07,15:09:00,Hospital ESSALUD Puno,Instituto Americano Los Andes Puno
2024-09-07,16:02:00,Avenida El Sol Puno,Av. Costanera Puno
2024-09-07,18:03:00,Parque Pino Puno,Hotel Libertador Lago Titicaca Puno
2024-09-07,18:24:00,Mercado Laykakota Puno,Universidad Nacional del Altiplano
2024-09-07,18:32:00,Hospital Regional Manuel Núñez Butrón,Universidad Nacional del Altiplano
2024-09-07,18:41:00,Plazuela 15 de Agosto Puno,Plaza Mayor de Puno Puno
2024-09-07,18:43:00,Instituto Americano Los Andes Puno,Universidad Nacional del Altiplano
2024-09-07,19:14:00,Salcedo Puno,Hotel Libertador Lago Titicaca Puno
2024-09-07,19:20:00,Plaza Mayor de Puno Puno,Real Plaza Puno
2024-09-08,05:23:00,Parque del Niño Puno,Jayllihuaya Puno
2024-09-08,05:27:00,Mercado Central Bellavista Puno,Hostal Mirador Korichasca Puno
2024-09-08,05:57:00,Colegio Don Bosco Puno,Mercado Central Bellavista Puno
2024-09-08,07:14:00,Urbanización Salcedo Puno,Instituto Americano Los Andes Puno
2024-09-08,07:38:00,Universidad Nacional del Altiplano,Senati Puno
2024-09-08,08:13:00,Avenida La Torre Puno,Catedral Basílica de Puno
2024-09-08,08:49:00,Real Plaza Puno,Plazuela 15 de Agosto Puno
2024-09-08,09:07:00,Urbanización Huajsapata Puno,Catedral Basílica de Puno
2024-09-08,09:30:00,Puerto Lacustre Puno,Urbanización Alto Puno
2024-09-08,10:38:00,Estadio Enrique Torres Belón,Plaza Mayor de Puno Puno
2024-09-08,11:56:00,Puerto Lacustre Puno,Avenida El Sol Puno
2024-09-08,12:29:00,Catedral Basílica de Puno,Urbanización Salcedo Puno
2024-09-08,14:14:00,Plaza Mayor de Puno Puno,Av. Costanera Puno
2024-09-08,16:03:00,Puerto Lacustre Puno,Senati Puno
2024-09-08,16:17:00,Plazuela Santa Rosa Puno,Jirón Lima Puno
2024-09-08,16:26:00,Terminal Terrestre Puno,Colegio María Auxiliadora Puno
2024-09-08,16:36:00,Hotel Libertador Lago Titicaca Puno,Jirón Lima Puno
2024-09-08,16:55:00,Catedral Basílica de Puno,Av. Costanera Puno
2024-09-08,18:29:00,Cementerio Yanamayo Puno,Instituto Americano Los Andes Puno
2024-09-08,18:33:00,Real Plaza Puno,Mirador Kuntur Wasi Puno
2024-09-08,18:40:00,Hostal Mirador Korichasca Puno,Avenida Floral Puno
2024-09-08,18:50:00,Instituto de Educación Superior Tecnológico Público Puno,Plazuela Santa Rosa Puno
2024-09-09,07:15:00,Urbanización Salcedo Puno,Puerto Lacustre Puno
2024-09-09,07:22:00,Puerto Muñoz Díaz Puno,Cementerio Yanamayo Puno
2024-09-09,07:44:00,Colegio Glorioso San Carlos Puno,Catedral Basílica de Puno
2024-09-09,07:48:00,Avenida El Sol Puno,Puerto Lacustre Puno
2024-09-09,07:49:00,Plazuela 15 de Agosto Puno,Urbanización Salcedo Puno
2024-09-09,08:07:00,Instituto Americano Los Andes Puno,Colegio Adventista Puno
2024-09-09,08:08:00,Hospital ESSALUD Puno,Hotel Libertador Lago Titicaca Puno
2024-09-09,08:41:00,Terminal Zonal Sur Puno,Colegio Don Bosco Puno
2024-09-09,08:48:00,Universidad Andina Néstor Cáceres Velásquez Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-09-09,09:16:00,Hospital Regional Manuel Núñez Butrón,Jayllihuaya Puno
2024-09-09,09:18:00,Hospital Regional Manuel Núñez Butrón,Puerto Lacustre Puno
2024-09-09,10:47:00,Mirador Kuntur Wasi Puno,Cementerio Laykakota Puno
2024-09-09,10:55:00,Jirón Lima Puno,Universidad Andina Néstor Cáceres Velásquez Puno
2024-09-09,12:40:00,Mercado Unión y Dignidad Puno,Instituto de Cultura y Turismo de Puno
2024-09-09,13:19:00,Urbanización Chanu Chanu Puno,Urbanización Alto Puno
2024-09-09,13:54:00,Instituto de Educación Superior Tecnológico Público Puno,Real Plaza Puno
2024-09-09,15:02:00,Colegio María Auxiliadora Puno,Mercado Laykakota Puno
2024-09-09,15:35:00,Puerto Muñoz Díaz Puno,Municipalidad Provincial de Puno
2024-09-09,16:50:00,Colegio Adventista Puno,Hotel Sonesta Posadas del Inca Puno
2024-09-09,17:40:00,Instituto de Educación Superior Tecnológico Público Puno,Hostal Mirador Korichasca Puno
2024-09-09,18:06:00,Plaza Mayor de Puno Puno,Plazuela 15 de Agosto Puno
2024-09-09,18:12:00,Instituto de Educación Superior Tecnológico Público Puno,Avenida El Sol Puno
2024-09-09,18:26:00,Centro de Salud Metropolitano Puno,Puerto Muñoz Díaz Puno
2024-09-09,18:36:00,Hotel Sonesta Posadas del Inca Puno,Mirador Puma Uta Puno
2024-09-09,18:37:00,Instituto de Educación Superior Tecnológico Público Puno,Parque Pino Puno
2024-09-09,18:51:00,Puerto Lacustre Puno,Plaza Mayor de Puno Puno
2024-09-09,18:57:00,Puerto Lacustre Puno,Complejo Deportivo Alto Llavini Puno
2024-09-09,19:22:00,Mercado Central Bellavista Puno,Mirador Puma Uta Puno
2024-09-09,19:55:00,Parque Mariátegui Puno,Gobierno Regional de Puno
2024-09-09,20:11:00,Colegio Don Bosco Puno,Colegio Don Bosco Puno
2024-09-09,20:35:00,Municipalidad Provincial de Puno,Complejo Deportivo Alto Llavini Puno
2024-09-09,21:51:00,Iglesia San Juan Bautista Puno,Plaza Mayor de Puno Puno
2024-09-09,22:30:00,Hospital Regional Manuel Núñez Butrón,Urbanización Chanu Chanu Puno
2024-09-10,05:07:00,Hotel Sonesta Posadas del Inca Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-09-10,05:10:00,Instituto Americano Los Andes Puno,Universidad Nacional del Altiplano
2024-09-10,05:37:00,Avenida Floral Puno,Catedral Basílica de Puno
2024-09-10,05:48:00,Iglesia San Juan Bautista Puno,Mercado Unión y Dignidad Puno
2024-09-10,06:29:00,Hostal Mirador Korichasca Puno,Senati Puno
2024-09-10,06:40:00,Cementerio Laykakota Puno,Polideportivo Chanu Chanu Puno
2024-09-10,07:10:00,Mercado Central Bellavista Puno,Plazuela 15 de Agosto Puno
2024-09-10,07:19:00,Gran Unidad Escolar San Carlos Puno,Instituto Americano Los Andes Puno
2024-09-10,07:35:00,Jayllihuaya Puno,Real Plaza Puno
2024-09-10,07:43:00,Instituto Americano Los Andes Puno,Puerto Lacustre Puno
2024-09-10,07:49:00,Cementerio Laykakota Puno,Polideportivo Chanu Chanu Puno
2024-09-10,07:57:00,Av. Costanera Puno,Colegio Adventista Puno
2024-09-10,08:01:00,Instituto de Cultura y Turismo de Puno,Urbanización Huajsapata Puno
2024-09-10,08:34:00,Urbanización Huajsapata Puno,Urbanización Huajsapata Puno
2024-09-10,09:24:00,Catedral Basílica de Puno,Jirón Lima Puno
2024-09-10,09:33:00,Plaza Mayor de Puno Puno,Jirón Lima Puno
2024-09-10,09:53:00,Universidad Nacional del Altiplano,Puerto Lacustre Puno
2024-09-10,09:56:00,Gran Unidad Escolar San Carlos Puno,Isla Esteves Puno
2024-09-10,10:00:00,Urbanización Bellavista Puno,Cementerio Yanamayo Puno
2024-09-10,10:25:00,Universidad Nacional del Altiplano,Gran Unidad Escolar San Carlos Puno
2024-09-10,10:28:00,Instituto de Cultura y Turismo de Puno,Av. Costanera Puno
2024-09-10,11:08:00,Hospital Regional Manuel Núñez Butrón,Senati Puno
2024-09-10,11:16:00,Isla Esteves Puno,Plaza Mayor de Puno Puno
2024-09-10,12:01:00,Hotel Libertador Lago Titicaca Puno,Avenida Floral Puno
2024-09-10,12:19:00,Gobierno Regional de Puno,Senati Puno
2024-09-10,13:20:00,Centro de Salud Metropolitano Puno,Municipalidad Provincial de Puno
2024-09-10,13:54:00,Colegio María Auxiliadora Puno,Catedral Basílica de Puno
2024-09-10,14:09:00,Instituto de Cultura y Turismo de Puno,Colegio Adventista Puno
2024-09-10,15:28:00,Polideportivo Chanu Chanu Puno,Hotel Libertador Lago Titicaca Puno
2024-09-10,15:32:00,Universidad Andina Néstor Cáceres Velásquez Puno,Los Incas Puno
2024-09-10,15:58:00,Colegio Glorioso San Carlos Puno,Senati Puno
2024-09-10,17:56:00,Los Incas Puno,Salcedo Puno
2024-09-10,18:23:00,Plazuela Santa Rosa Puno,Instituto Americano Los Andes Puno
2024-09-10,18:59:00,Mercado Unión y Dignidad Puno,Complejo Deportivo Alto Llavini Puno
2024-09-10,19:32:00,Terminal Zonal Sur Puno,Plazuela Santa Rosa Puno
2024-09-10,20:16:00,Parque Pino Puno,Mercado Laykakota Puno
2024-09-11,05:08:00,Cementerio Yanamayo Puno,Hospital Regional Manuel Núñez Butrón
2024-09-11,05:36:00,Puerto Lacustre Puno,Gran Unidad Escolar San Carlos Puno
2024-09-11,06:07:00,Colegio Don Bosco Puno,Urbanización Salcedo Puno
2024-09-11,06:15:00,Urbanización Huajsapata Puno,Mercado Central Bellavista Puno
2024-09-11,06:32:00,Colegio Glorioso San Carlos Puno,Hospital Regional Manuel Núñez Butrón
2024-09-11,07:10:00,Parque Mariátegui Puno,Cementerio Laykakota Puno
2024-09-11,07:29:00,Los Incas Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-09-11,08:27:00,Polideportivo Chanu Chanu Puno,Plaza Mayor de Puno Puno
2024-09-11,12:46:00,Colegio Adventista Puno,Universidad Nacional del Altiplano
2024-09-11,12:58:00,Jirón Lima Puno,Jayllihuaya Puno
2024-09-11,13:03:00,Hospital ESSALUD Puno,Mercado Central Bellavista Puno
2024-09-11,13:16:00,Avenida El Sol Puno,Urbanización Huajsapata Puno
2024-09-11,14:00:00,Plaza Mayor de Puno Puno,Isla Esteves Puno
2024-09-11,14:16:00,Jirón Lima Puno,Mercado Unión y Dignidad Puno
2024-09-11,14:24:00,Polideportivo Chanu Chanu Puno,Puerto Lacustre Puno
2024-09-11,14:31:00,Hospital ESSALUD Puno,Estadio Enrique Torres Belón
2024-09-11,16:21:00,Cementerio Yanamayo Puno,Plaza Mayor de Puno Puno
2024-09-11,16:38:00,Plazuela Santa Rosa Puno,Instituto de Cultura y Turismo de Puno
2024-09-11,16:44:00,Hospital Regional Manuel Núñez Butrón,Jirón Lima Puno
2024-09-11,17:00:00,Cementerio Yanamayo Puno,Plaza Mayor de Puno Puno
2024-09-11,17:46:00,Colegio Adventista Puno,Colegio María Auxiliadora Puno
2024-09-11,17:52:00,Colegio Don Bosco Puno,Urbanización Huajsapata Puno
2024-09-11,17:58:00,Avenida Floral Puno,Senati Puno
2024-09-11,19:02:00,Centro de Salud Metropolitano Puno,Colegio Glorioso San Carlos Puno
2024-09-11,19:24:00,Estadio Enrique Torres Belón,Gobierno Regional de Puno
2024-09-11,19:46:00,Avenida El Sol Puno,Parque del Niño Puno
2024-09-11,19:46:00,Instituto de Educación Superior Tecnológico Público Puno,Universidad Nacional del Altiplano
2024-09-11,21:29:00,Urbanización Chanu Chanu Puno,Salcedo Puno
2024-09-12,06:06:00,Avenida El Sol Puno,Hotel Libertador Lago Titicaca Puno
2024-09-12,08:36:00,Gobierno Regional de Puno,Parque Pino Puno
2024-09-12,09:20:00,Urbanización Bellavista Puno,Cementerio Laykakota Puno
2024-09-12,09:42:00,Avenida La Torre Puno,Parque Pino Puno
2024-09-12,10:24:00,Mirador Kuntur Wasi Puno,Avenida Floral Puno
2024-09-12,10:27:00,Urbanización Alto Puno,Municipalidad Provincial de Puno
2024-09-12,10:40:00,Jayllihuaya Puno,Hotel Libertador Lago Titicaca Puno
2024-09-12,12:22:00,Cementerio Yanamayo Puno,Urbanización Huajsapata Puno
2024-09-12,12:34:00,Urbanización Salcedo Puno,Municipalidad Provincial de Puno
2024-09-12,12:47:00,Mirador Puma Uta Puno,Jirón Lima Puno
2024-09-12,14:41:00,Parque del Niño Puno,Urbanización Salcedo Puno
2024-09-12,16:45:00,Puerto Muñoz Díaz Puno,Gran Unidad Escolar San Carlos Puno
2024-09-12,17:35:00,Real Plaza Puno,Colegio Adventista Puno
2024-09-12,18:16:00,Hospital Regional Manuel Núñez Butrón,Terminal Zonal Sur Puno
2024-09-12,18:36:00,Cementerio Yanamayo Puno,Urbanización Huajsapata Puno
2024-09-12,19:08:00,Senati Puno,Cementerio Laykakota Puno
2024-09-12,19:31:00,Jirón Lima Puno,Urbanización Bellavista Puno
2024-09-12,19:57:00,Centro de Salud Metropolitano Puno,Urbanización Huajsapata Puno
2024-09-12,20:01:00,Universidad Nacional del Altiplano,Mirador Kuntur Wasi Puno
2024-09-12,21:15:00,Real Plaza Puno,Avenida Floral Puno
2024-09-12,21:40:00,Plazuela 15 de Agosto Puno,Universidad Nacional del Altiplano
2024-09-12,21:47:00,Puerto Muñoz Díaz Puno,Colegio Glorioso San Carlos Puno
2024-09-12,21:48:00,Urbanización Bellavista Puno,Hospital ESSALUD Puno
2024-09-12,22:55:00,Polideportivo Chanu Chanu Puno,Colegio Adventista Puno
2024-09-13,05:10:00,Universidad Andina Néstor Cáceres Velásquez Puno,Colegio Glorioso San Carlos Puno
2024-09-13,05:20:00,Centro de Salud Metropolitano Puno,Parque Mariátegui Puno
2024-09-13,05:39:00,Jayllihuaya Puno,Centro de Salud Metropolitano Puno
2024-09-13,08:46:00,Urbanización Chanu Chanu Puno,Colegio Adventista Puno
2024-09-13,09:11:00,Colegio Glorioso San Carlos Puno,Estadio Enrique Torres Belón
2024-09-13,09:45:00,Estadio Enrique Torres Belón,Puerto Lacustre Puno
2024-09-13,12:34:00,Jirón Lima Puno,Urbanización Alto Puno
2024-09-13,13:08:00,Avenida Floral Puno,Colegio Don Bosco Puno
2024-09-13,13:11:00,Colegio María Auxiliadora Puno,Complejo Deportivo Alto Llavini Puno
2024-09-13,13:21:00,Mercado Laykakota Puno,Colegio Don Bosco Puno
