Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID
2024-09-25,12:48:00,Parque Mariátegui Puno,Av. Costanera Puno,3222
2024-09-25,13:03:00,Jr. Tarapacá Puno,Jr. Lima Puno,3223
2024-09-25,14:16:00,Terminal Zonal Sur Puno,Cementerio Yanamayo Puno,3224
2024-09-25,15:38:00,Parque del Periodista Puno,Estadio Enrique Torres Belón,3225
2024-09-25,16:32:00,Centro de Salud Metropolitano Puno,Complejo Deportivo Alto Llavini Puno,3226
2024-09-25,16:33:00,Mirador Kuntur Wasi Puno,Estadio Enrique Torres Belón,3227
2024-09-25,16:50:00,Plaza Mayor de Puno,Jayllihuaya Puno,3228
2024-09-25,17:16:00,Colegio Glorioso San Carlos Puno,Mercado Laykakota Puno,3229
2024-09-25,18:02:00,Polideportivo Chanu Chanu Puno,Plaza Mayor de Puno,3230
2024-09-25,18:35:00,Estadio Enrique Torres Belón,Hospital Regional Manuel Núñez Butrón,3231
2024-09-25,18:38:00,Instituto Americano de Arte Puno,Mirador Puma Uta Puno,3232
2024-09-25,18:47:00,Plaza Mayor de Puno,Municipalidad Provincial de Puno,3233
2024-09-25,19:00:00,Avenida La Torre Puno,Colegio Don Bosco Puno,3234
2024-09-25,20:33:00,Centro de Salud Metropolitano Puno,Puerto Lacustre Puno,3235
2024-09-25,20:41:00,Jr. Lima Puno,Universidad Andina Néstor Cáceres Velásquez Puno,3236
2024-09-25,20:58:00,Estadio Enrique Torres Belón,Hospital III EsSalud Puno,3237
2024-09-25,21:27:00,Hotel Sonesta Posadas del Inca Puno,Centro de Salud Metropolitano Puno,3238
2024-09-25,21:55:00,Avenida Floral Puno,Urbanización Huajsapata Puno,3239
2024-09-26,05:49:00,Avenida La Torre Puno,Urbanización Huajsapata Puno,3240
2024-09-26,07:09:00,Avenida Floral Puno,Puerto Lacustre Puno,3241
2024-09-26,07:49:00,Terminal Zonal Sur Puno,Mirador Puma Uta Puno,3242
2024-09-26,07:51:00,Plaza Mayor de Puno,Institución Educativa San Juan Bautista Puno,3243
2024-09-26,08:15:00,Hotel Libertador Lago Titicaca Puno,Mirador Puma Uta Puno,3244
2024-09-26,08:58:00,Urbanización Huajsapata Puno,Jr. Lima Puno,3245
2024-09-26,09:04:00,Puerto Lacustre Puno,Jr. Lima Puno,3246
2024-09-26,09:44:00,Jr. Tarapacá Puno,Puerto Lacustre Puno,3247
2024-09-26,10:16:00,Gobierno Regional de Puno,Municipalidad Provincial de Puno,3248
2024-09-26,11:46:00,Urbanización Huajsapata Puno,Puerto Lacustre Puno,3249
2024-09-26,11:57:00,Mirador Puma Uta Puno,Mercado Bellavista Puno,3250
2024-09-26,12:02:00,Municipalidad Provincial de Puno,Jr. Lima Puno,3251
2024-09-26,12:44:00,Terminal Terrestre Puno,Urbanización Chanu Chanu Puno,3252
2024-09-26,13:55:00,Hotel Libertador Lago Titicaca Puno,Mirador Puma Uta Puno,3253
2024-09-26,16:42:00,Centro de Salud Metropolitano Puno,Urbanización Chanu Chanu Puno,3254
2024-09-26,17:41:00,Parque del Periodista Puno,Urbanización Huajsapata Puno,3255
2024-09-26,18:16:00,Hotel Libertador Lago Titicaca Puno,Colegio Glorioso San Carlos Puno,3256
2024-09-26,18:33:00,Institución Educativa San Juan Bautista Puno,Colegio María Auxiliadora Puno,3257
2024-09-26,19:13:00,Centro de Salud Metropolitano Puno,Jayllihuaya Puno,3258
2024-09-26,19:18:00,Hotel Libertador Lago Titicaca Puno,Puerto Lacustre Puno,3259
2024-09-26,19:46:00,Instituto de Educación Superior Tecnológico Público Puno,Jayllihuaya Puno,3260
2024-09-26,19:51:00,Mercado Unión y Dignidad Puno,Hotel Sonesta Posadas del Inca Puno,3261
2024-09-26,19:54:00,Puerto Lacustre Puno,Centro de Salud Metropolitano Puno,3262
2024-09-26,20:47:00,Jayllihuaya Puno,Mercado Bellavista Puno,3263
2024-09-26,22:52:00,Colegio Glorioso San Carlos Puno,Parque del Niño Puno,3264
2024-09-27,05:30:00,Hospital Regional Manuel Núñez Butrón,Jr. Los Incas Puno,3265
2024-09-27,05:50:00,Colegio Don Bosco Puno,Institución Educativa San Juan Bautista Puno,3266
2024-09-27,06:11:00,Parque San Román Puno,Avenida La Torre Puno,3267
2024-09-27,06:18:00,Jr. Lima Puno,Jr. Tarapacá Puno,3268
2024-09-27,06:36:00,Urbanización Salcedo Puno,Municipalidad Provincial de Puno,3269
2024-09-27,07:09:00,Colegio Adventista Puno,Urbanización Chanu Chanu Puno,3270
2024-09-27,07:11:00,Complejo Deportivo Alto Llavini Puno,Jr. Lima Puno,3271
2024-09-27,07:13:00,Avenida Floral Puno,Hotel Sonesta Posadas del Inca Puno,3272
2024-09-27,07:42:00,Ministerio de Cultura Puno,Colegio Adventista Puno,3273
2024-09-27,08:15:00,Mercado Bellavista Puno,Gobierno Regional de Puno,3274
2024-09-27,08:30:00,Universidad Nacional del Altiplano,Jayllihuaya Puno,3275
2024-09-27,08:33:00,Cementerio Yanamayo Puno,Jr. Lima Puno,3276
2024-09-27,09:07:00,Hospital III EsSalud Puno,Hostal Mirador Korichasca Puno,3277
2024-09-27,11:47:00,Hospital Regional Manuel Núñez Butrón,Avenida Floral Puno,3278
2024-09-27,13:03:00,Hostal Mirador Korichasca Puno,Cementerio Laykakota Puno,3279
2024-09-27,13:54:00,Ministerio de Cultura Puno,Instituto Americano de Arte Puno,3280
2024-09-27,14:10:00,Av. Costanera Puno,Cementerio Yanamayo Puno,3281
2024-09-27,15:45:00,Complejo Deportivo Alto Llavini Puno,Universidad Andina Néstor Cáceres Velásquez Puno,3282
2024-09-27,16:03:00,Puerto Lacustre Puno,Institución Educativa San Juan Bautista Puno,3283
2024-09-27,16:03:00,Plaza Vea Puno,Cementerio Yanamayo Puno,3284
2024-09-27,17:31:00,Hospital III EsSalud Puno,Estadio Enrique Torres Belón,3285
2024-09-27,17:56:00,Jr. Lima Puno,Colegio Glorioso San Carlos Puno,3286
2024-09-27,17:57:00,Plaza Vea Puno,Instituto Americano de Arte Puno,3287
2024-09-27,18:03:00,Jr. Lima Puno,Plaza Mayor de Puno,3288
2024-09-27,18:13:00,Puerto Lacustre Puno,Senati Puno,3289
2024-09-27,18:23:00,Puerto Lacustre Puno,Jr. Lima Puno,3290
2024-09-27,18:33:00,Universidad Andina Néstor Cáceres Velásquez Puno,Hotel Sonesta Posadas del Inca Puno,3291
2024-09-27,18:46:00,Avenida El Sol Puno,Municipalidad Provincial de Puno,3292
2024-09-27,18:49:00,Avenida Floral Puno,Senati Puno,3293
2024-09-27,18:57:00,Centro de Salud Metropolitano Puno,Colegio María Auxiliadora Puno,3294
2024-09-27,19:14:00,Hospital III EsSalud Puno,Polideportivo Chanu Chanu Puno,3295
2024-09-27,19:38:00,Mercado Unión y Dignidad Puno,Complejo Deportivo Alto Llavini Puno,3296
2024-09-27,19:49:00,Hotel Sonesta Posadas del Inca Puno,Gobierno Regional de Puno,3297
2024-09-27,21:37:00,Jr. Lima Puno,Salcedo Puno,3298
2024-09-27,22:07:00,Colegio Adventista Puno,Plaza Vea Puno,3299
2024-09-28,05:27:00,Mercado Unión y Dignidad Puno,Puerto Lacustre Puno,3300
2024-09-28,06:05:00,Institución Educativa San Juan Bautista Puno,Colegio Adventista Puno,3301
2024-09-28,06:54:00,Puerto Lacustre Puno,Hospital Regional Manuel Núñez Butrón,3302
2024-09-28,08:14:00,Hospital III EsSalud Puno,Ministerio de Cultura Puno,3303
2024-09-28,08:21:00,Avenida Floral Puno,Colegio Glorioso San Carlos Puno,3304
2024-09-28,08:33:00,Urbanización Alto Puno,Mirador Kuntur Wasi Puno,3305
2024-09-28,08:55:00,Urbanización Huajsapata Puno,Hotel Libertador Lago Titicaca Puno,3306
2024-09-28,09:35:00,Colegio María Auxiliadora Puno,Urbanización Alto Puno,3307
2024-09-28,09:59:00,Mercado Bellavista Puno,Hotel Libertador Lago Titicaca Puno,3308
2024-09-28,10:40:00,Plaza Mayor de Puno,Puerto Lacustre Puno,3309
2024-09-28,12:04:00,Mirador Kuntur Wasi Puno,Hospital III EsSalud Puno,3310
2024-09-28,12:47:00,Urbanización Salcedo Puno,Mercado Unión y Dignidad Puno,3311
2024-09-28,12:51:00,Terminal Zonal Sur Puno,Hotel Libertador Lago Titicaca Puno,3312
2024-09-28,14:19:00,Hotel Sonesta Posadas del Inca Puno,Jr. Los Incas Puno,3313
2024-09-28,14:21:00,Mirador Kuntur Wasi Puno,Plaza Mayor de Puno,3314
2024-09-28,14:24:00,Cementerio Laykakota Puno,Cementerio Yanamayo Puno,3315
2024-09-28,15:25:00,Colegio Glorioso San Carlos Puno,Estadio Enrique Torres Belón,3316
2024-09-28,15:59:00,Mercado Unión y Dignidad Puno,Parque Mariátegui Puno,3317
2024-09-28,16:02:00,Jr. Lima Puno,Hotel Sonesta Posadas del Inca Puno,3318
2024-09-28,16:55:00,Institución Educativa San Juan Bautista Puno,Puerto Lacustre Puno,3319
2024-09-28,18:44:00,Jr. Tarapacá Puno,Parque del Periodista Puno,3320
2024-09-28,19:12:00,Mercado Laykakota Puno,Av. Costanera Puno,3321
2024-09-28,19:45:00,Universidad Nacional del Altiplano,Urbanización Alto Puno,3322
2024-09-28,19:52:00,Urbanización Salcedo Puno,Urbanización Bellavista Puno,3323
2024-09-28,19:54:00,Urbanización Huajsapata Puno,Colegio María Auxiliadora Puno,3324
2024-09-28,22:23:00,Hospital Regional Manuel Núñez Butrón,Gobierno Regional de Puno,3325
2024-09-29,06:07:00,Terminal Terrestre Puno,Plaza Vea Puno,3326
2024-09-29,06:20:00,Centro de Salud Metropolitano Puno,Hostal Mirador Korichasca Puno,3327
2024-09-29,06:22:00,Colegio Glorioso San Carlos Puno,Centro de Salud Metropolitano Puno,3328
2024-09-29,06:25:00,Complejo Deportivo Alto Llavini Puno,Plaza Vea Puno,3329
2024-09-29,06:28:00,Universidad Andina Néstor Cáceres Velásquez Puno,Urbanización Bellavista Puno,3330
2024-09-29,08:42:00,Plaza Mayor de Puno,Jr. Tarapacá Puno,3331
2024-09-29,08:50:00,Parque Mariátegui Puno,Parque Pino Puno,3332
2024-09-29,09:57:00,Terminal Zonal Sur Puno,Cementerio Laykakota Puno,3333
2024-09-29,09:58:00,Terminal Terrestre Puno,Estadio Enrique Torres Belón,3334
2024-09-29,12:34:00,Instituto Americano de Arte Puno,Parque del Niño Puno,3335
2024-09-29,14:33:00,Universidad Andina Néstor Cáceres Velásquez Puno,Urbanización Huajsapata Puno,3336
2024-09-29,15:09:00,Puerto Lacustre Puno,Senati Puno,3337
2024-09-29,15:12:00,Terminal Zonal Sur Puno,Puerto Lacustre Puno,3338
2024-09-29,15:16:00,Parque Pino Puno,Cementerio Laykakota Puno,3339
2024-09-29,15:42:00,Colegio María Auxiliadora Puno,Urbanización Alto Puno,3340
2024-09-29,16:16:00,Parque Pino Puno,Parque del Periodista Puno,3341
2024-09-29,17:43:00,Universidad Andina Néstor Cáceres Velásquez Puno,Urbanización Alto Puno,3342
2024-09-29,17:47:00,Urbanización Chanu Chanu Puno,Complejo Deportivo Alto Llavini Puno,3343
2024-09-29,17:48:00,Jr. Los Incas Puno,Jayllihuaya Puno,3344
2024-09-29,17:56:00,Urbanización Alto Puno,Colegio María Auxiliadora Puno,3345
2024-09-29,17:59:00,Parque Pino Puno,Complejo Deportivo Alto Llavini Puno,3346
2024-09-29,18:27:00,Hotel Libertador Lago Titicaca Puno,Mercado Laykakota Puno,3347
2024-09-29,18:33:00,Universidad Nacional del Altiplano,Urbanización Bellavista Puno,3348
2024-09-29,18:36:00,Instituto Americano de Arte Puno,Colegio María Auxiliadora Puno,3349
2024-09-29,18:40:00,Cementerio Laykakota Puno,Salcedo Puno,3350
2024-09-29,18:58:00,Mercado Laykakota Puno,Mirador Puma Uta Puno,3351
2024-09-29,19:19:00,Urbanización Chanu Chanu Puno,Plaza Mayor de Puno,3352
2024-09-29,19:21:00,Jayllihuaya Puno,Plaza Vea Puno,3353
2024-09-29,19:41:00,Terminal Zonal Sur Puno,Gobierno Regional de Puno,3354
2024-09-29,20:42:00,Parque Pino Puno,Municipalidad Provincial de Puno,3355
2024-09-29,20:48:00,Parque del Niño Puno,Jr. Lima Puno,3356
2024-09-29,21:27:00,Urbanización Bellavista Puno,Cementerio Laykakota Puno,3357
2024-09-29,21:34:00,Complejo Deportivo Alto Llavini Puno,Mirador Kuntur Wasi Puno,3358
2024-09-29,21:41:00,Colegio Glorioso San Carlos Puno,Cementerio Laykakota Puno,3359
2024-09-30,05:14:00,Plaza Vea Puno,Colegio Adventista Puno,3360
2024-09-30,05:48:00,Jr. Los Incas Puno,Jayllihuaya Puno,3361
2024-09-30,07:21:00,Estadio Enrique Torres Belón,Complejo Deportivo Alto Llavini Puno,3362
2024-09-30,07:34:00,Colegio María Auxiliadora Puno,Polideportivo Chanu Chanu Puno,3363
2024-09-30,07:36:00,Avenida La Torre Puno,Mirador Kuntur Wasi Puno,3364
2024-09-30,08:15:00,Avenida Floral Puno,Av. Costanera Puno,3365
2024-09-30,08:31:00,Mirador Kuntur Wasi Puno,Jr. Los Incas Puno,3366
2024-09-30,08:59:00,Jr. Tarapacá Puno,Institución Educativa San Juan Bautista Puno,3367
2024-09-30,09:14:00,Mercado Unión y Dignidad Puno,Colegio María Auxiliadora Puno,3368
2024-09-30,10:35:00,Parque del Niño Puno,Senati Puno,3369
2024-09-30,10:47:00,Urbanización Huajsapata Puno,Urbanización Salcedo Puno,3370
2024-09-30,11:17:00,Puerto Lacustre Puno,Senati Puno,3371
2024-09-30,12:47:00,Mercado Unión y Dignidad Puno,Mercado Laykakota Puno,3372
2024-09-30,12:51:00,Centro de Salud Metropolitano Puno,Jr. Lima Puno,3373
2024-09-30,14:55:00,Colegio Glorioso San Carlos Puno,Gobierno Regional de Puno,3374
2024-09-30,16:37:00,Jr. Lima Puno,Colegio Adventista Puno,3375
2024-09-30,16:41:00,Puerto Lacustre Puno,Centro de Salud Metropolitano Puno,3376
2024-09-30,17:29:00,Urbanización Huajsapata Puno,Urbanización Salcedo Puno,3377
2024-09-30,18:07:00,Plaza Mayor de Puno,Mercado Unión y Dignidad Puno,3378
2024-09-30,18:36:00,Jr. Los Incas Puno,Plaza Vea Puno,3379
2024-09-30,18:42:00,Jr. Tarapacá Puno,Gobierno Regional de Puno,3380
2024-09-30,18:43:00,Gobierno Regional de Puno,Municipalidad Provincial de Puno,3381
2024-09-30,19:14:00,Mercado Bellavista Puno,Colegio Adventista Puno,3382
2024-09-30,19:16:00,Urbanización Chanu Chanu Puno,Parque Pino Puno,3383
2024-09-30,20:09:00,Hotel Libertador Lago Titicaca Puno,Cementerio Laykakota Puno,3384
2024-09-30,20:59:00,Cementerio Laykakota Puno,Parque San Román Puno,3385
2024-09-30,21:16:00,Jayllihuaya Puno,Hospital III EsSalud Puno,3386
2024-10-01,06:24:00,Urbanización Huajsapata Puno,Universidad Nacional del Altiplano,3387
2024-10-01,07:04:00,Municipalidad Provincial de Puno,Senati Puno,3388
2024-10-01,07:04:00,Estadio Enrique Torres Belón,Urbanización Bellavista Puno,3389
2024-10-01,08:19:00,Hostal Mirador Korichasca Puno,Parque Mariátegui Puno,3390
2024-10-01,08:33:00,Parque Mariátegui Puno,Jr. Lima Puno,3391
2024-10-01,09:05:00,Universidad Nacional del Altiplano,Senati Puno,3392
2024-10-01,09:05:00,Urbanización Bellavista Puno,Colegio Glorioso San Carlos Puno,3393
2024-10-01,09:06:00,Urbanización Huajsapata Puno,Mercado Unión y Dignidad Puno,3394
2024-10-01,09:15:00,Jr. Lima Puno,Cementerio Yanamayo Puno,3395
2024-10-01,09:46:00,Urbanización Chanu Chanu Puno,Hospital Regional Manuel Núñez Butrón,3396
2024-10-01,09:49:00,Municipalidad Provincial de Puno,Cementerio Yanamayo Puno,3397
2024-10-01,11:57:00,Salcedo Puno,Polideportivo Chanu Chanu Puno,3398
2024-10-01,13:46:00,Ministerio de Cultura Puno,Parque San Román Puno,3399
2024-10-01,14:25:00,Jr. Tarapacá Puno,Colegio Don Bosco Puno,3400
2024-10-01,15:50:00,Jr. Los Incas Puno,Plaza Mayor de Puno,3401
2024-10-01,16:14:00,Hotel Sonesta Posadas del Inca Puno,Hospital Regional Manuel Núñez Butrón,3402
2024-10-01,17:03:00,Puerto Lacustre Puno,Universidad Nacional del Altiplano,3403
2024-10-01,17:19:00,Gran Unidad Escolar San Carlos Puno,Hospital III EsSalud Puno,3404
2024-10-01,17:46:00,Instituto Americano de Arte Puno,Hostal Mirador Korichasca Puno,3405
2024-10-01,17:56:00,Universidad Nacional del Altiplano,Av. Costanera Puno,3406
2024-10-01,19:35:00,Estadio Enrique Torres Belón,Centro de Salud Metropolitano Puno,3407
2024-10-01,19:40:00,Gobierno Regional de Puno,Puerto Lacustre Puno,3408
2024-10-01,20:29:00,Mirador Puma Uta Puno,Colegio María Auxiliadora Puno,3409
2024-10-01,22:40:00,Terminal Terrestre Puno,Hotel Sonesta Posadas del Inca Puno,3410
2024-10-02,05:30:00,Avenida El Sol Puno,Cementerio Laykakota Puno,3411
2024-10-02,07:13:00,Colegio Adventista Puno,Universidad Andina Néstor Cáceres Velásquez Puno,3412
2024-10-02,08:35:00,Jayllihuaya Puno,Plaza Vea Puno,3413
2024-10-02,08:46:00,Parque Pino Puno,Colegio Don Bosco Puno,3414
2024-10-02,09:37:00,Plaza Mayor de Puno,Colegio Adventista Puno,3415
2024-10-02,10:28:00,Colegio María Auxiliadora Puno,Urbanización Huajsapata Puno,3416
2024-10-02,10:31:00,Polideportivo Chanu Chanu Puno,Colegio Adventista Puno,3417
2024-10-02,10:53:00,Polideportivo Chanu Chanu Puno,Parque Mariátegui Puno,3418
2024-10-02,10:53:00,Cementerio Laykakota Puno,Hotel Sonesta Posadas del Inca Puno,3419
2024-10-02,11:04:00,Parque San Román Puno,Urbanización Salcedo Puno,3420
2024-10-02,11:32:00,Salcedo Puno,Cementerio Yanamayo Puno,3421
2024-10-02,12:11:00,Universidad Andina Néstor Cáceres Velásquez Puno,Universidad Nacional del Altiplano,3422
2024-10-02,12:25:00,Mercado Unión y Dignidad Puno,Urbanización Chanu Chanu Puno,3423
2024-10-02,12:49:00,Avenida El Sol Puno,Estadio Enrique Torres Belón,3424
2024-10-02,13:13:00,Puerto Lacustre Puno,Universidad Nacional del Altiplano,3425
2024-10-02,13:14:00,Parque Pino Puno,Hospital III EsSalud Puno,3426
2024-10-02,14:53:00,Parque Pino Puno,Terminal Zonal Sur Puno,3427
2024-10-02,15:30:00,Cementerio Laykakota Puno,Instituto Americano de Arte Puno,3428
2024-10-02,15:35:00,Salcedo Puno,Universidad Nacional del Altiplano,3429
2024-10-02,16:08:00,Instituto Americano de Arte Puno,Puerto Lacustre Puno,3430
2024-10-02,16:13:00,Jr. Lima Puno,Universidad Andina Néstor Cáceres Velásquez Puno,3431
2024-10-02,17:16:00,Universidad Nacional del Altiplano,Plaza Mayor de Puno,3432
2024-10-02,17:31:00,Mercado Unión y Dignidad Puno,Hotel Libertador Lago Titicaca Puno,3433
2024-10-02,17:54:00,Municipalidad Provincial de Puno,Urbanización Salcedo Puno,3434
2024-10-02,17:57:00,Universidad Nacional del Altiplano,Parque San Román Puno,3435
2024-10-02,19:07:00,Plaza Vea Puno,Parque Pino Puno,3436
2024-10-02,19:26:00,Terminal Terrestre Puno,Plaza Vea Puno,3437
2024-10-02,21:34:00,Plaza Vea Puno,Gran Unidad Escolar San Carlos Puno,3438
2024-10-02,22:42:00,Hospital Regional Manuel Núñez Butrón,Urbanización Chanu Chanu Puno,3439
2024-10-02,22:57:00,Plaza Vea Puno,Universidad Nacional del Altiplano,3440
2024-10-03,06:52:00,Complejo Deportivo Alto Llavini Puno,Avenida El Sol Puno,3441
2024-10-03,07:09:00,Cementerio Laykakota Puno,Av. Costanera Puno,3442
2024-10-03,08:22:00,Colegio Glorioso San Carlos Puno,Avenida El Sol Puno,3443
2024-10-03,08:50:00,Urbanización Salcedo Puno,Urbanización Chanu Chanu Puno,3444
2024-10-03,09:01:00,Hotel Libertador Lago Titicaca Puno,Mirador Puma Uta Puno,3445
2024-10-03,09:13:00,Instituto Americano de Arte Puno,Plaza Mayor de Puno,3446
2024-10-03,09:40:00,Institución Educativa San Juan Bautista Puno,Urbanización Salcedo Puno,3447
2024-10-03,09:52:00,Plaza Mayor de Puno,Mercado Laykakota Puno,3448
2024-10-03,09:53:00,Avenida El Sol Puno,Cementerio Yanamayo Puno,3449
2024-10-03,09:57:00,Universidad Nacional del Altiplano,Hotel Sonesta Posadas del Inca Puno,3450
2024-10-03,09:57:00,Terminal Terrestre Puno,Jr. Lima Puno,3451
2024-10-03,11:22:00,Terminal Terrestre Puno,Jr. Los Incas Puno,3452
2024-10-03,11:31:00,Colegio Adventista Puno,Puerto Lacustre Puno,3453
2024-10-03,12:03:00,Avenida El Sol Puno,Urbanización Bellavista Puno,3454
2024-10-03,12:48:00,Colegio María Auxiliadora Puno,Urbanización Bellavista Puno,3455
2024-10-03,13:09:00,Gobierno Regional de Puno,Universidad Andina Néstor Cáceres Velásquez Puno,3456
2024-10-03,13:39:00,Terminal Terrestre Puno,Complejo Deportivo Alto Llavini Puno,3457
2024-10-03,14:06:00,Hotel Sonesta Posadas del Inca Puno,Plaza Vea Puno,3458
2024-10-03,14:22:00,Plaza Mayor de Puno,Avenida El Sol Puno,3459
2024-10-03,14:55:00,Terminal Zonal Sur Puno,Mercado Unión y Dignidad Puno,3460
2024-10-03,15:00:00,Colegio Don Bosco Puno,Jr. Lima Puno,3461
2024-10-03,15:58:00,Jr. Lima Puno,Institución Educativa San Juan Bautista Puno,3462
2024-10-03,17:31:00,Jr. Tarapacá Puno,Mirador Kuntur Wasi Puno,3463
2024-10-03,17:32:00,Mercado Laykakota Puno,Complejo Deportivo Alto Llavini Puno,3464
2024-10-03,17:37:00,Urbanización Salcedo Puno,Senati Puno,3465
2024-10-03,17:40:00,Plaza Mayor de Puno,Centro de Salud Metropolitano Puno,3466
2024-10-03,17:51:00,Cementerio Yanamayo Puno,Gran Unidad Escolar San Carlos Puno,3467
2024-10-03,17:51:00,Mirador Puma Uta Puno,Parque San Román Puno,3468
2024-10-03,17:59:00,Parque Mariátegui Puno,Polideportivo Chanu Chanu Puno,3469
2024-10-03,18:01:00,Parque San Román Puno,Urbanización Alto Puno,3470
2024-10-03,18:55:00,Hospital Regional Manuel Núñez Butrón,Universidad Andina Néstor Cáceres Velásquez Puno,3471
2024-10-03,18:57:00,Urbanización Alto Puno,Colegio María Auxiliadora Puno,3472
2024-10-03,18:58:00,Mercado Bellavista Puno,Avenida Floral Puno,3473
2024-10-03,19:43:00,Mercado Laykakota Puno,Hostal Mirador Korichasca Puno,3474
2024-10-03,20:07:00,Instituto de Educación Superior Tecnológico Público Puno,Colegio Adventista Puno,3475
2024-10-04,06:49:00,Terminal Terrestre Puno,Urbanización Huajsapata Puno,3476
2024-10-04,07:31:00,Complejo Deportivo Alto Llavini Puno,Estadio Enrique Torres Belón,3477
2024-10-04,07:40:00,Estadio Enrique Torres Belón,Parque del Periodista Puno,3478
2024-10-04,08:25:00,Mercado Bellavista Puno,Terminal Zonal Sur Puno,3479
2024-10-04,08:45:00,Parque Mariátegui Puno,Avenida La Torre Puno,3480
2024-10-04,08:56:00,Instituto Americano de Arte Puno,Jr. Los Incas Puno,3481
